,daysDiff,length_usage,num_referrals,creation_source_ORG_INVITE,creation_source_PERSONAL_PROJECTS,creation_source_SIGNUP,creation_source_SIGNUP_GOOGLE_AUTH,opted_in_to_mailing_list_1,enabled_for_marketing_drip_1,email_domain_gmail.com,email_domain_gustr.com,email_domain_hotmail.com,email_domain_jourrapide.com,email_domain_other,email_domain_yahoo.com,ref_size_M,ref_size_Not_invited,ref_size_S,org_size_cat_Extreme,org_size_cat_Few,org_size_cat_Moderate,org_size_cat_Small,adopted
2806,2,2,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,False
2807,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False
2808,0,244,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,True
2809,0,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,False
2810,0,0,0.0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,False
2811,0,0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,False
2812,0,0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False
2813,0,0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,False
2814,4,4,0.0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,False
2815,2,2,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False
2816,2,36,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,False
2817,1,74,0.0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,False
2818,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,False
2819,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,False
2820,3,3,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,False
2821,1,1,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,False
2822,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,False
2823,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,False
2824,0,0,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,False
2825,0,0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,False
2826,1,26,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,False
2827,2,2,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,False
2828,0,0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,False
2829,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,False
2830,0,0,1.0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,False
2831,0,162,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,True
2832,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,False
2833,1,1,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,False
2834,1,1,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,False
2835,0,166,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,True
2836,3,3,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,False
2837,0,0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,False
2838,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,False
2839,0,0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,False
2840,2,281,0.0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,True
2841,0,0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,False
2842,2,55,0.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,True
2843,2,2,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False
2844,4,4,2.0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,False
2845,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,False
2846,6,6,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,False
2847,0,0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,False
2848,1,1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,False
2849,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,False
2850,2,136,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,True
2851,1,1,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,False
2852,0,0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,False
2853,0,0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,False
2854,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False
2855,0,0,1.0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,False
2856,0,25,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,True
2857,0,0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,False
2858,2,133,0.0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,True
2859,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,False
2860,3,3,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,False
2861,1,1,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,False
2862,8,35,0.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,False
2863,0,0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,False
2864,4,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,False
2865,0,109,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,True
2866,1,1,0.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,False
2867,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,False
2868,0,0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,False
2869,0,103,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,True
2870,3,3,0.0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,False
2871,1,1,2.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,False
2872,3,77,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,False
2873,2,2,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,False
2874,3,3,0.0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,False
2875,0,0,1.0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,False
2876,0,22,0.0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,False
2877,2,2,1.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,False
2878,0,0,0.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,False
2879,1,1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,False
2880,4,451,0.0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,True
2881,0,12,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,False
2882,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,False
2883,1,1,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,False
2884,3,3,1.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,False
2885,1,56,0.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,True
2886,0,193,0.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,True
2887,0,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,False
2888,0,307,0.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,True
2889,0,44,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,False
2890,0,193,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,True
2891,0,0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,False
2892,0,0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,False
2893,4,4,0.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,False
2894,1,305,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,True
2895,0,0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,False
2896,2,2,2.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,False
2897,0,0,0.0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,False
2898,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,False
2899,2,16,1.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,False
2900,0,0,0.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,False
2901,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,False
2902,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,False
2903,0,0,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,False
2904,2,2,0.0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,False
2905,0,0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,False
2906,0,0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
2907,0,0,3.0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,False
2908,0,0,0.0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,False
2909,1,1,0.0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,False
2910,1,1,2.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,False
2911,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,False
2912,0,0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,False
2913,1,1,0.0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,False
2914,0,699,5.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,True
2915,0,0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
2916,0,27,1.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,False
2917,3,194,0.0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,True
2918,0,0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,False
2919,1,22,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,False
2920,0,154,0.0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,True
2921,0,0,9.0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,False
2922,0,0,1.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,False
2923,8,8,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,False
2924,2,49,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,False
2925,1,1,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,False
2926,0,0,8.0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,False
2927,0,0,3.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,False
2928,3,3,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,False
2929,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,False
2930,2,468,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,True
2931,0,0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,False
2932,0,5,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,False
2933,0,0,0.0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,False
2934,3,3,0.0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
2935,4,4,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,False
2936,5,5,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,False
2937,0,0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,False
2938,2,330,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,True
2939,0,12,0.0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,False
2940,0,0,0.0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,False
2941,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,False
2942,4,4,0.0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,False
2943,2,2,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,False
2944,0,110,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,True
2945,0,76,0.0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,True
2946,3,3,0.0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,False
2947,4,221,0.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,True
2948,1,27,0.0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,False
2949,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,False
2950,0,0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,False
2951,2,137,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,True
2952,0,0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,False
2953,8,8,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,False
2954,0,0,0.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,False
2955,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,False
2956,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,False
2957,0,0,4.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,False
2958,0,0,0.0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,False
2959,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,False
2960,1,70,0.0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,False
2961,1,1,6.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,False
2962,1,1,0.0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,False
2963,3,3,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,False
2964,1,1,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,False
2965,2,2,0.0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,False
2966,1,1,7.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,False
2967,0,0,0.0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,False
2968,0,186,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,True
2969,1,1,0.0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,False
2970,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,False
2971,0,0,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,False
2972,1,19,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,False
2973,0,191,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,True
2974,1,1,0.0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,False
2975,3,3,0.0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,False
2976,1,1,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,False
2977,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,False
2978,0,222,0.0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,True
2979,2,2,0.0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,False
2980,0,0,1.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
2981,0,0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,False
2982,0,0,3.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,False
2983,0,0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,False
2984,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,False
2985,2,2,4.0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,False
2986,0,0,3.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,False
2987,0,0,0.0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,False
2988,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,False
2989,2,2,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,False
2990,0,0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,False
2991,2,2,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,False
2992,0,303,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,True
2993,0,0,5.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False
2994,0,0,4.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,False
2995,0,0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,False
2996,1,1,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,False
2997,2,25,5.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,False
2998,0,0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,False
2999,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,False
3000,1,1,0.0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,False
3001,1,1,1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,False
3002,0,0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,False
3003,4,4,0.0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,False
3004,1,1,2.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,False
3005,1,1,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,False
3006,2,2,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,False
3007,3,3,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,False
3008,2,24,4.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,False
3009,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,False
3010,0,0,2.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,False
3011,1,1,0.0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,False
3012,1,1,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,False
3013,3,85,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,True
3014,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,False
3015,1,1,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,False
3016,0,389,1.0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,True
3017,0,165,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,True
3018,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,False
3019,2,2,0.0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,False
3020,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,False
3021,0,0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,False
3022,0,0,5.0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,False
3023,1,1,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,False
3024,0,167,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,True
3025,4,141,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,True
3026,5,23,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,False
3027,0,363,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,True
3028,0,0,0.0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,False
3029,0,0,4.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,False
3030,0,0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,False
3031,1,308,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,True
3032,1,7,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,False
3033,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,False
3034,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,False
3035,4,81,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,True
3036,0,0,1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,False
3037,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,False
3038,0,128,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,True
3039,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,False
3040,1,1,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,False
3041,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,False
3042,0,0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,False
3043,1,1,0.0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,False
3044,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,False
3045,3,309,2.0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,True
3046,1,1,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False
3047,0,0,0.0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,False
3048,0,0,0.0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,False
3049,0,0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False
3050,0,0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,False
3051,0,108,0.0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,True
3052,1,190,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,True
3053,1,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False
3054,1,1,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,False
3055,0,0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,False
3056,0,0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,False
3057,0,0,1.0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,False
3058,1,4,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,True
3059,4,26,1.0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,False
3060,1,1,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,False
3061,0,0,6.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
3062,1,50,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,True
3063,0,0,4.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,False
3064,0,0,2.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,False
3065,0,667,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,True
3066,2,671,0.0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,True
3067,0,0,4.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,False
3068,1,84,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,False
3069,0,0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,False
3070,0,303,2.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,True
3071,1,1,0.0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,False
3072,6,25,0.0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,False
3073,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False
3074,1,1,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,False
